gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,0,1,1,-0.21871512695797646,1,2,1,0,0,0,0,0,0,0,1,0,0.3652067301175816,-0.15643512399835727
1,0,1,1,-0.0965540357978854,1,2,0,2,0,0,0,0,0,0,1,0,-0.3427187919531868,-0.30668859974946766
1,0,1,0,0.6771328748826912,1,0,1,0,0,2,2,2,2,1,1,1,1.1462513201956595,1.1645415105951549
1,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,2,0,0,0,1,-0.3776165289566755,-0.9248339598774566
0,1,1,0,1.5322605130033284,1,2,1,2,2,2,2,2,2,2,1,1,1.6032454952413433,2.5186330751955235
0,1,0,0,-0.7073594915983407,1,2,1,0,0,0,0,0,0,0,1,3,0.32200000811326246,-0.502287452989967
0,1,1,0,0.22920887396235737,1,2,1,2,2,0,0,0,2,1,0,1,1.0049985751815391,0.5775021080536066
1,0,0,0,-0.4223169455581282,1,2,1,2,0,0,0,2,2,0,1,2,1.1961052302006432,-0.08314074558318146
1,0,1,0,0.758573602322752,1,2,1,2,0,2,2,2,2,1,1,2,1.5550533822365258,1.5175687410882504
1,1,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6501512369839195,-0.9881938592905755
1,1,0,0,-1.2774445836787656,0,1,0,0,2,2,0,0,2,0,1,2,-0.7132995229902325,-0.989032770850749
0,0,1,1,1.4508197855632678,1,0,2,1,1,1,1,1,1,2,1,0,-1.5093002860698053,-0.4374042667965327
0,0,1,1,-1.0738427650786138,1,0,2,1,1,1,1,1,1,1,0,1,-1.5209328650709681,-0.9615694555650627
1,0,1,1,0.5956921474426305,1,2,2,1,1,1,1,1,1,2,0,3,-1.3364733980525287,-0.49577485008861855
1,0,0,0,-0.2594354906780068,1,0,2,1,1,1,1,1,1,1,1,0,-1.5009913010689746,-0.7998140607915708
1,0,0,0,0.10704778280226633,1,2,1,2,0,2,2,2,2,2,1,2,1.4686399382278874,0.769237552793306
0,0,1,1,-0.9924020376385531,1,0,0,2,2,0,0,0,0,0,0,3,-0.33607160395252245,-0.79522212383062
0,0,1,0,-0.015113308357824713,1,0,2,1,1,1,1,1,1,1,0,3,-1.5109620830699715,-0.7462341040404769
0,0,1,0,-1.0738427650786138,1,2,1,0,2,2,0,2,2,0,1,2,1.3473287572157604,-0.7674276592448651
0,0,0,0,-0.9516816739185228,1,0,1,0,0,2,0,0,2,0,1,1,0.682609957149311,-0.6631377063432715
1,0,0,0,-1.0331224013585834,1,0,0,0,0,2,2,2,0,0,0,0,-0.015344782920460707,-0.8112497499539385
0,0,1,1,1.5322605130033284,1,2,0,2,2,2,2,2,0,2,0,2,0.5297246331340278,1.4723558233188887
0,0,1,1,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,0,1,-1.479387940066815,-0.6225167255348608
1,0,1,1,1.4508197855632678,1,0,0,0,0,2,2,2,2,2,1,0,0.2721460981082788,1.1788692369781215
1,0,0,0,0.10704778280226633,1,2,1,2,2,2,2,0,0,0,1,3,1.0631614701873533,0.4945602466964333
1,0,1,1,1.4508197855632678,1,0,1,2,0,2,0,0,0,2,0,1,0.5180920541328647,1.3651517565766915
1,0,0,0,1.4508197855632678,1,2,1,0,2,2,2,2,2,1,0,2,1.4520219682262263,2.160528222101377
1,0,1,1,-0.6666391278783103,1,0,2,1,1,1,1,1,1,0,0,2,-1.4827115340671475,-0.8574340390035012
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,1,-1.4694171580658184,-0.9990776329528288
1,1,0,0,0.9621754209229036,1,2,1,0,0,2,0,2,2,0,1,2,1.2060760122016398,1.4617811223366992
0,0,0,0,-0.5444780367182193,1,2,1,2,2,0,0,0,2,0,1,2,1.0099839661820376,-0.2181392769111333
0,0,1,1,-0.0965540357978854,1,2,2,1,1,1,1,1,1,2,1,3,-1.3181936310507012,-0.6595392172825265
0,0,0,0,-1.2774445836787656,1,0,1,0,0,2,0,2,2,0,0,2,0.9850570111795457,-0.9664704652060775
0,0,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,1,1,-1.3464441800535252,-0.24299755103628026
0,0,0,0,-0.7073594915983407,1,0,0,0,0,2,0,0,2,0,1,2,-0.17653909193657447,-0.614017226833101
1,1,1,1,1.2879383306831464,1,2,1,2,0,2,2,2,2,2,1,0,1.5567151792366918,2.126287384474287
1,0,0,0,0.8400143297628127,1,0,2,1,1,1,1,1,1,2,0,1,-1.504314895069307,-0.5443213374786703
1,0,1,1,-0.9924020376385531,1,0,2,1,1,1,1,1,1,2,0,3,-1.4976677070686424,-0.9506415286628
0,1,0,0,-0.7888002190384014,1,2,1,0,0,0,0,2,2,0,1,2,1.0066603721817051,-0.438574327656775
0,0,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,0,0,0,-1.504314895069307,-0.9417667274209626
1,0,1,1,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.2073360151017999,-0.9768023233682167
0,0,0,1,0.06632741908223598,1,0,0,2,0,2,2,2,0,2,0,1,0.09599561609066982,0.02472561975915267
0,0,0,0,-0.9109613101984924,1,0,0,0,2,0,2,0,2,1,0,3,0.004596781081533054,-0.7054585868920342
1,0,0,0,-0.9516816739185228,1,0,1,0,0,0,2,2,2,0,1,0,1.0349109211845293,-0.6428051393190616
1,1,0,0,-0.6666391278783103,0,1,0,0,2,0,0,2,0,0,1,3,-0.8562140650045189,-0.7079753215725554
1,0,0,0,-1.2367242199587352,1,0,1,2,2,0,0,2,2,0,0,2,1.1778254631988159,-0.9205069423565606
0,1,0,0,0.14776814652229667,1,2,1,0,0,0,0,0,0,0,1,0,0.33695618111475767,0.16608221764842082
1,0,1,1,0.3920903288424788,1,0,2,1,1,1,1,1,1,2,0,3,-1.5093002860698053,-0.6252100731754185
1,1,1,0,0.14776814652229667,1,0,0,0,0,2,2,0,0,1,0,1,-0.3543513709543497,-0.1282432802525201
1,0,0,0,-0.9924020376385531,1,0,0,2,0,2,0,0,2,0,1,2,0.06442147308751339,-0.7525038641217751
0,1,1,0,0.8400143297628127,1,0,1,0,2,2,2,2,0,1,1,2,0.9717626351782166,1.1427518866506432
0,0,1,1,1.4915401492832983,1,2,1,0,2,0,2,0,2,2,1,0,0.9484974771758907,1.816795248630206
1,0,1,1,1.125056875803025,1,0,2,1,1,1,1,1,1,2,0,1,-1.4993295040688086,-0.4952008579684997
0,0,1,1,0.6364125111626608,1,0,2,1,1,1,1,1,1,2,0,0,-1.481049737066981,-0.5545869657807958
1,1,0,0,-0.8295205827584317,1,2,1,0,0,2,0,2,2,0,1,2,1.1528985081963241,-0.4782460138049891
1,0,0,0,-1.1960038562387048,0,1,0,2,2,0,0,0,0,0,1,3,-0.9742016520163136,-0.9609733868249394
0,0,1,0,1.3286586944031769,1,0,2,1,1,1,1,1,1,2,0,0,-1.5093002860698053,-0.42535043227403696
1,0,1,1,1.5322605130033284,1,2,1,2,2,0,0,2,0,0,1,1,1.0897502221900113,1.936450529054981
0,1,0,0,-1.1552834925186746,1,2,1,0,0,2,0,2,0,0,1,2,0.8122301231622688,-0.8552926068630577
1,0,0,0,0.3920903288424788,1,2,1,0,2,0,0,2,2,0,1,2,1.2293411702039656,0.8787155113959736
0,1,0,0,0.025607055362205634,0,1,0,2,2,2,0,2,2,0,1,0,-0.17653909193657447,-0.17601708594241175
0,0,1,1,1.5729808767233588,1,0,0,2,0,2,0,2,2,2,0,1,0.42503142212356193,1.4531050106749028
1,0,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,0,2,-1.4876969250676457,-0.9262910167977582
0,0,1,0,1.4508197855632678,1,2,1,2,2,0,0,0,0,2,1,0,0.6626683931473177,1.5134624897674
0,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,2,1.6863353452496495,2.7118255768555244
1,0,0,0,-0.38159658183809786,1,0,2,1,1,1,1,1,1,1,0,3,-1.4727407520661506,-0.7957298860907251
1,0,0,0,-1.2367242199587352,1,2,1,0,0,0,0,0,0,0,1,1,0.28211688010927544,-0.9502883027427268
1,0,0,0,-0.5851984004382496,1,0,0,0,0,2,2,0,0,0,0,1,-0.31779183695069496,-0.5409656912379756
1,0,1,1,1.5322605130033284,1,2,0,0,2,2,2,2,2,2,1,2,0.642726829145324,1.63208016905196
0,1,1,1,1.125056875803025,1,0,0,2,2,2,2,0,2,1,1,1,0.33529438411459117,0.9594717873726947
1,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.329826210051864,-0.1872982387647476
1,0,1,0,1.5729808767233588,1,2,0,0,2,2,2,2,2,2,0,1,0.6460504231456565,1.6219911537098712
0,0,0,0,-1.1552834925186746,1,0,1,0,0,0,0,0,0,0,1,0,0.20401242110146783,-0.8876127785497497
1,1,0,0,0.758573602322752,1,2,1,0,2,0,0,0,0,1,1,0,0.4931650991303729,0.7468077068686617
1,0,1,0,0.880734693482843,0,1,0,0,2,0,0,0,0,0,0,2,-1.1420431490330922,-0.29227256688648284
1,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,1,3,-1.5076384890696393,-0.9336866844992895
1,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,2,0.14418772909548702,-0.9776412349283905
1,1,1,0,-0.8702409464784621,1,0,1,0,0,0,0,0,0,0,1,2,0.18074726309914202,-0.6396040294183988
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,1,3,0.534710024134526,-0.9724532292273163
0,0,1,1,1.5322605130033284,1,2,1,2,2,2,2,2,2,2,1,1,1.6049072922415093,2.4662894091646854
1,1,0,0,-1.1552834925186746,1,0,1,0,0,0,0,0,0,0,0,2,0.15249671409631763,-0.8926241712907873
0,0,0,0,0.43281069256250915,0,1,0,0,0,2,0,2,2,0,1,0,-0.5221928679711283,-0.09144155470490024
1,1,0,0,-1.1960038562387048,1,2,1,0,0,2,0,2,0,0,0,2,0.8737166121684152,-0.880504106908278
1,0,0,0,-1.0331224013585834,1,0,1,0,0,2,0,0,0,0,1,2,0.33695618111475767,-0.7915574049098613
0,1,1,1,-0.4223169455581282,1,2,1,0,0,0,0,2,0,0,0,0,0.684271754149477,-0.142041167755377
0,0,1,0,0.18848851024232702,1,2,1,0,0,2,0,0,0,0,1,1,0.47156173812821356,0.2456463561448949
0,0,0,1,-0.5851984004382496,1,2,2,1,1,1,1,1,1,2,0,1,-1.3115464430500368,-0.8074084180731431
1,0,1,1,-0.015113308357824713,1,2,1,2,0,0,0,2,2,0,1,1,1.156222102196656,0.4068056821782634
0,0,1,1,0.5956921474426305,1,2,0,2,2,0,2,2,2,2,1,1,0.682609957149311,0.8053328265007796
0,1,1,0,-0.8702409464784621,1,2,1,0,0,2,2,2,2,0,1,0,1.3057838322116073,-0.5076079184110686
1,0,0,0,0.025607055362205634,1,2,0,0,2,0,0,0,0,0,1,0,-0.33607160395252245,-0.272911371142474
1,0,0,0,0.47353105628253944,1,0,1,2,2,2,0,2,2,1,1,2,1.3722557122182522,0.9835132265576725
0,0,1,1,-1.1145631287986442,0,1,0,0,2,0,2,0,0,0,0,2,-1.0140847800203006,-0.9359384997397556
0,0,0,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.7179094882528059,2.5300908409778957
0,1,1,0,0.7992939660427822,1,2,1,2,2,2,0,2,2,0,1,2,1.4736253292283856,1.4856017953216312
1,0,0,0,-0.5851984004382496,0,1,0,0,2,2,0,0,0,0,1,1,-1.0390117350227925,-0.7432316837198553
1,0,1,1,-0.13727439951791576,1,2,0,0,2,2,0,2,2,0,0,1,0.5097830691320341,-0.03156976125250346
0,0,0,0,1.125056875803025,1,2,1,0,0,2,0,0,0,1,1,0,0.47987072312904416,1.0957507626609115
0,0,0,0,-0.9924020376385531,1,2,0,2,0,0,2,0,2,0,0,2,0.21232140610229844,-0.7592813864631783
0,0,0,0,-0.9516816739185228,1,2,1,0,0,0,0,0,2,0,1,2,0.6161380771426661,-0.6534681467812694
1,1,0,0,-0.46303730927815856,1,0,1,0,0,2,0,2,2,0,1,0,1.0648232671875193,-0.1117078918690964
1,0,1,1,0.8400143297628127,1,0,1,0,2,0,2,2,0,0,1,2,0.9235705221733989,1.1021309058422324
0,0,0,0,-0.055833672077855064,1,2,1,0,0,2,0,0,2,0,1,2,0.8354952811645946,0.2311861700419009
1,0,0,0,-0.7888002190384014,1,2,1,0,0,0,2,2,2,0,1,3,1.1379423351948288,-0.4334083985757054
1,0,1,0,1.002895784642934,1,2,1,2,2,2,2,2,0,0,1,2,1.2725478922082847,1.608259496067028
1,0,0,0,0.26992923768238775,1,0,1,2,0,2,0,2,2,2,1,2,1.1861344481996465,0.670422601652846
1,1,0,0,0.025607055362205634,1,2,2,1,1,1,1,1,1,1,1,0,-1.3248408190513656,-0.6338199549772012
0,0,1,0,-0.8702409464784621,1,2,1,0,0,2,0,2,2,0,1,2,1.15456030519649,-0.5414734534980806
0,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,2,0.356897745116751,-0.9107490763145403
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.14418772909548702,-0.9776412349283905
0,1,1,0,1.369379058123207,1,2,0,0,2,2,0,2,0,1,1,0,0.20235062410130134,1.084204690398521
1,1,1,1,1.369379058123207,1,2,1,2,2,2,2,2,2,1,1,2,1.7112623002521414,2.463286988844064
0,0,1,1,1.0436161483629645,1,2,0,0,2,0,0,2,0,0,1,0,0.06774506708784545,0.7449091175482687
1,0,0,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,1,0.7906267621601091,1.8010325419469424
0,0,0,0,1.2064976032430856,0,1,0,0,2,2,0,0,2,2,1,1,-0.7033287409892356,0.20548898435658008
1,0,1,0,1.6137012404433893,1,0,1,0,0,2,0,2,2,0,1,2,0.9933659961803764,1.9710225159821393
1,0,0,0,-0.015113308357824713,1,2,1,2,2,0,2,2,2,0,1,1,1.4420511862252297,0.5075854524991302
1,0,1,1,0.43281069256250915,1,0,2,1,1,1,1,1,1,1,1,3,-1.5142856770703037,-0.6654115982037424
1,1,1,0,0.5549717837226001,0,1,0,0,2,2,2,2,2,1,1,0,-0.1615829189350795,0.23549111094279224
0,1,0,0,-0.9516816739185228,1,0,1,0,0,2,0,0,0,0,0,1,0.356897745116751,-0.7267183719564361
0,0,0,0,0.06632741908223598,1,0,0,2,0,2,2,2,2,1,1,0,0.5047976781315361,0.19604019099462386
1,0,0,0,-0.055833672077855064,1,0,2,1,1,1,1,1,1,2,0,0,-1.4744025490663168,-0.7392137388790233
0,0,1,0,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,0,0.7706851981581158,1.8023571391472166
0,0,1,0,1.5322605130033284,1,2,1,0,0,2,2,2,2,2,1,0,1.3140928172124378,2.1658045342824694
0,1,1,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,1,2,0.6394032351449919,-0.7373151495586302
0,1,1,0,0.10704778280226633,1,2,1,0,0,2,0,2,2,0,0,0,1.2393119522049623,0.5162615641609266
1,0,1,0,-0.3408762181180675,1,2,1,0,2,2,0,2,2,0,1,2,1.325725396213601,0.1144229268377246
1,1,0,0,-0.9924020376385531,1,0,1,0,0,0,0,0,0,0,1,2,0.16412929309748078,-0.7552192883823373
0,0,1,1,-0.5444780367182193,1,2,2,1,1,1,1,1,1,2,0,3,-1.3015756610490399,-0.7936105305702863
0,0,0,0,-1.2367242199587352,1,2,1,0,0,0,0,0,0,0,1,2,0.358559542116917,-0.9347242856395043
1,1,1,0,1.3286586944031769,1,2,1,0,2,2,0,2,2,1,1,0,1.2758714862086173,1.9909356272262622
1,0,1,0,-1.2774445836787656,1,0,1,0,0,0,2,2,0,0,1,2,0.6659919871476498,-0.9707091762469551
1,1,1,0,-1.0331224013585834,1,2,1,0,0,0,0,0,0,0,1,2,0.33529438411459117,-0.7938975266303457
1,0,1,1,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,1,1,-1.4943441130683104,-0.38353731398537944
0,0,0,1,-1.2367242199587352,1,0,0,2,0,0,0,0,2,0,1,1,-0.11837619693076015,-0.9525401179831933
1,0,1,1,1.2064976032430856,1,0,2,1,1,1,1,1,1,1,0,0,-1.4893587220678117,-0.4585315921409073
0,0,0,1,-0.4223169455581282,1,2,1,0,0,0,0,0,2,0,1,2,0.6643301901474837,-0.20599713590861923
0,0,1,1,-0.9924020376385531,1,0,2,1,1,1,1,1,1,2,0,3,-1.5192710680708021,-0.9190940386762682
0,0,0,1,-0.8702409464784621,1,0,2,1,1,1,1,1,1,0,0,1,-1.4976677070686424,-0.9126918188749426
1,0,1,0,1.6137012404433893,1,2,1,2,0,2,2,2,2,2,1,1,1.5334500212343665,2.630451155518676
0,0,1,1,1.6137012404433893,1,0,0,2,2,2,0,2,0,2,1,1,0.19570343610063723,1.2044339629434144
1,0,0,0,-0.9924020376385531,1,0,2,1,1,1,1,1,1,0,1,1,-1.4727407520661506,-0.93649041523987
0,0,0,0,-0.3408762181180675,1,0,2,1,1,1,1,1,1,1,0,1,-1.4727407520661506,-0.775309012586497
0,0,0,0,-0.7073594915983407,1,0,0,0,2,0,0,0,0,0,0,2,-0.5288400559717926,-0.6828300513873489
1,1,0,0,0.8400143297628127,0,1,0,0,2,2,0,2,2,0,1,2,-0.3427187919531868,0.2522251889062571
0,0,1,0,0.9621754209229036,1,0,1,2,2,2,0,2,2,1,1,1,1.3572995392167568,1.6713544760400918
0,1,1,0,0.5956921474426305,1,2,0,2,2,2,0,0,0,0,1,1,0.08934842809000525,0.42771224132259217
1,0,1,0,-0.5851984004382496,1,2,1,2,0,0,0,2,2,0,1,2,1.1512367111961581,-0.23858222703536605
1,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.462769970065154,-0.9886353916906668
0,0,1,0,-0.30015585439803716,1,2,1,0,0,2,2,2,2,0,1,0,1.3356961782145975,0.12504178105992333
0,0,1,1,-0.38159658183809786,1,2,2,1,1,1,1,1,1,2,0,3,-1.3597385560548543,-0.7319063776575102
1,0,0,1,-0.9109613101984924,1,2,2,1,1,1,1,1,1,0,0,1,-1.328164413051698,-0.9092920193942384
0,0,0,0,-0.7073594915983407,1,2,0,0,0,0,0,0,0,0,0,3,-0.5288400559717926,-0.7293675663569846
0,0,1,1,-0.5851984004382496,1,0,2,1,1,1,1,1,1,0,1,3,-1.479387940066815,-0.8306771755579611
1,0,0,1,-1.2774445836787656,1,0,0,2,2,0,2,0,2,0,1,0,0.18905624809997262,-0.9770451661882671
1,0,0,0,0.9621754209229036,1,0,0,2,0,2,0,0,0,1,0,3,-0.4008816869590011,0.32514426478135505
1,0,0,1,-0.46303730927815856,1,2,2,1,1,1,1,1,1,0,0,3,-1.33148800705203,-0.8018892630720004
0,0,0,1,-1.1552834925186746,1,2,2,1,1,1,1,1,1,0,1,3,-1.3065610520495383,-0.9709740956870101
0,0,0,0,-1.1960038562387048,1,0,1,0,0,0,2,0,2,0,0,2,0.6992279271509723,-0.8879660044698229
0,0,0,0,-1.2774445836787656,1,0,1,0,0,2,0,2,0,0,1,1,0.6909189421501416,-0.9703780269468865
0,1,1,0,1.5729808767233588,1,0,1,0,2,2,0,2,2,2,1,2,1.1445895231954935,2.176953227384778
1,0,0,0,-0.8702409464784621,1,0,1,2,0,0,0,0,0,0,1,2,0.29042586511010604,-0.6585678460023253
1,0,1,0,1.6137012404433893,1,2,1,2,2,2,0,2,2,2,1,2,1.4919050962302134,2.4712345720457094
0,0,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,1,2,0.3303089931140931,-0.9751686534878785
1,1,0,0,-1.1552834925186746,1,0,1,0,0,2,0,2,2,0,1,2,0.9966895901807084,-0.8216478379760915
0,0,1,1,0.025607055362205634,1,0,2,1,1,1,1,1,1,2,0,1,-1.4943441130683104,-0.724974318976075
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,1,-1.477726143066649,-0.9991880160528517
1,0,1,1,1.3286586944031769,1,2,1,0,0,2,2,2,2,2,1,0,1.3074456292117733,1.950138033457815
0,0,0,0,1.3286586944031769,1,2,2,1,1,1,1,1,1,2,0,0,-1.2716633150460497,-0.25818626559942515
1,0,0,0,-0.748079855318371,1,0,2,1,1,1,1,1,1,0,0,1,-1.5009913010689746,-0.8755147907872448
0,0,0,1,0.06632741908223598,1,2,1,2,2,2,2,2,2,2,1,1,1.7079387062518092,0.7345331061461203
1,0,0,0,0.5549717837226001,1,2,1,2,0,0,0,2,0,0,1,1,0.8105683261621028,0.8663967574334231
1,0,1,1,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,1,3,-1.481049737066981,-0.6030672233108337
1,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,0,2,2,1,1,1.3340343812144315,2.4060643897922156
1,1,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,2,-0.6667692069855808,-0.9667795378861416
1,0,0,1,-0.5444780367182193,1,2,2,1,1,1,1,1,1,0,1,1,-1.3514295710540236,-0.8142300936545557
0,0,1,1,1.6137012404433893,1,2,0,2,0,2,2,2,2,2,1,1,0.7025515211513048,1.6899429900839407
1,0,0,0,-1.0331224013585834,1,0,0,0,0,0,0,0,0,0,1,0,-0.6684310039857471,-0.8657569247452245
1,0,1,0,0.5956921474426305,1,2,1,0,2,0,0,0,0,1,1,2,0.46989994112804756,0.6035966728990095
0,0,1,1,1.2064976032430856,1,0,1,0,2,2,0,2,2,0,1,2,1.1761636661986499,1.7661294057197154
0,0,1,1,0.6771328748826912,1,2,1,0,2,0,0,2,2,0,1,2,1.116338974192669,1.150589086752266
0,0,0,0,-0.7073594915983407,1,0,1,2,0,0,0,2,0,0,0,2,0.7125223031523015,-0.44731666917858515
0,0,0,0,1.0843365120829946,1,2,1,2,2,2,0,0,2,0,1,0,1.1528985081963241,1.4748946346194143
1,0,1,1,-0.9109613101984924,1,0,0,0,2,0,0,0,0,1,0,3,-0.5055748979694671,-0.7981141610512188
0,0,1,0,1.247217966963116,1,2,1,0,0,0,2,0,0,1,1,1,0.5463426031356892,1.1841013959192048
0,0,1,1,-0.62591876415828,1,0,0,2,0,0,2,0,0,0,1,1,-0.31280644595019663,-0.601720549490555
1,0,0,0,-0.9109613101984924,1,2,1,0,2,2,0,0,2,0,1,2,1.0133075601823696,-0.5571037004613169
1,0,1,1,-0.7888002190384014,1,0,0,0,0,0,0,0,0,0,0,0,-0.6634456129852487,-0.7612462056435851
1,0,0,0,-0.9109613101984924,1,0,1,2,0,2,0,0,0,0,1,3,0.5014740841312035,-0.6163573485535856
0,0,0,0,-0.4223169455581282,1,2,1,0,0,0,2,2,0,0,1,2,0.8388188751649267,-0.12782382447243323
1,0,1,1,-0.5444780367182193,1,2,1,0,0,2,2,2,2,0,0,2,1.2808568772091153,-0.11947886211070535
1,0,1,1,-0.5444780367182193,1,0,1,0,2,0,2,2,2,1,0,0,1.1711782751981514,-0.17425095634204607
1,0,0,0,0.9621754209229036,1,0,0,0,2,0,2,2,2,1,1,0,0.3652067301175816,0.8836606742769975
1,1,0,0,-1.1145631287986442,1,0,1,0,0,0,0,0,0,0,1,3,0.18240906009930805,-0.861606520184365
0,0,1,1,0.6364125111626608,0,1,0,0,0,0,2,0,0,0,1,1,-1.1719554950360824,-0.37982844182461156
1,0,1,1,0.18848851024232702,0,1,0,2,0,2,2,0,0,1,1,2,-0.8163309370005319,-0.33465967729525925
0,0,0,0,-0.8702409464784621,1,2,1,0,0,0,2,2,0,0,0,2,0.8438042661654253,-0.5719391891043886
1,0,0,0,-1.2774445836787656,1,2,1,0,2,0,0,0,2,0,1,1,0.8670694241677506,-0.9680379052264021
1,0,1,1,-0.9924020376385531,1,2,2,1,1,1,1,1,1,1,0,3,-1.341458789053027,-0.9181005907760624
1,0,0,0,0.14776814652229667,1,0,0,0,2,0,2,0,2,1,1,3,0.021214751083194285,0.09497342461369765
1,0,1,0,1.5729808767233588,1,2,1,2,2,2,2,2,2,2,1,0,1.7062769092516428,2.6612259638050473
0,1,0,0,0.9621754209229036,1,2,1,2,2,2,0,2,2,1,0,2,1.5201556452330371,1.702637046586569
1,0,0,0,-0.9516816739185228,1,0,0,2,0,2,2,2,0,0,1,3,0.1574821050968162,-0.719720083414987
1,0,1,1,-0.748079855318371,1,2,0,2,2,0,0,0,2,0,0,3,0.14751132309581955,-0.591057542028347
0,0,1,0,0.6364125111626608,1,0,1,0,2,2,0,2,2,1,1,2,1.07313225218835,1.0639383532343245
0,0,1,1,1.125056875803025,1,0,0,0,2,2,2,2,2,2,1,0,0.5264010391336954,1.1759771997575226
0,0,1,0,1.4100994218432374,1,2,2,1,1,1,1,1,1,2,1,1,-1.3132082400502028,-0.24290924455626195
0,0,1,1,1.2879383306831464,1,0,2,1,1,1,1,1,1,2,0,3,-1.481049737066981,-0.44398309955789494
1,0,1,0,0.5956921474426305,1,2,1,0,0,0,0,2,2,1,1,1,1.0116457631822036,1.0065612178424446
0,0,1,1,0.025607055362205634,1,2,1,2,0,2,0,2,2,1,1,3,1.2941512532104444,0.5226417073422476
0,0,1,1,0.6364125111626608,0,1,0,2,0,2,0,0,2,1,0,1,-0.6567984249845842,-0.038413513453920474
0,0,0,0,-0.7073594915983407,0,1,0,2,2,2,2,0,0,1,0,3,-0.626886078981594,-0.701970480931312
0,0,0,0,-0.62591876415828,1,0,0,2,2,0,2,2,2,1,0,1,0.5014740841312035,-0.3955911485078753
1,1,1,0,0.5549717837226001,1,2,1,0,0,2,0,2,2,0,1,2,1.1329569441943304,1.007400129402618
1,0,0,0,-1.1552834925186746,1,0,0,0,0,0,0,2,0,0,1,2,-0.2779087089467081,-0.9044572396132375
1,0,0,0,0.7992939660427822,0,1,0,2,2,2,2,2,2,2,0,1,-0.028639158921789646,0.4643373539101754
1,1,1,0,-0.9924020376385531,1,0,0,0,0,2,2,0,2,0,1,1,-0.012021188920128179,-0.7513117266415282
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,0,-0.6950197559884049,-0.9887899280306989
0,0,1,1,-0.9516816739185228,1,0,1,0,0,0,2,0,0,0,1,2,0.36853032411791364,-0.7222588947155127
1,0,0,0,1.2064976032430856,1,2,1,2,2,0,0,0,2,1,1,0,0.9152615371725683,1.5224697507292648
1,0,0,0,-0.2594354906780068,1,2,1,0,0,2,2,0,0,0,1,3,0.6493740171459885,-0.0007507997261224192
1,0,1,1,1.3286586944031769,1,0,2,1,1,1,1,1,1,2,1,1,-1.4926823160681442,-0.4487074962388731
1,0,0,1,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,2,-1.33148800705203,-0.9972452734924496
0,0,0,1,-0.7073594915983407,1,0,0,2,2,2,2,0,0,1,0,1,0.0278619390838584,-0.5622033996823728
0,0,1,0,0.5956921474426305,1,2,1,2,2,2,0,2,0,0,1,2,1.1296333501939984,0.9936243185197658
1,0,0,0,0.26992923768238775,1,2,1,2,2,0,0,2,2,0,1,2,1.3838882912194153,0.775926768654691
1,0,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,1,0,3,-1.4760643460664828,-0.93030896163859
0,1,1,0,-0.7888002190384014,0,1,0,0,0,0,0,2,2,0,0,2,-0.6468276429835875,-0.7748233269463963
0,0,1,1,-0.748079855318371,1,0,2,1,1,1,1,1,1,2,0,3,-1.5275800530716328,-0.895317518931345
1,0,0,0,-0.7073594915983407,0,1,0,0,0,2,0,2,2,1,0,2,-0.46569176996548,-0.7042885260317919
